"iso2c","year","GDPpercap","GDPgrowth","inflation_cpi","inflation_def","development","GNIpercap","export","currentaccount","budget","ext_debt","currency_debt","country","current_account_WEO","fiscal_balance_WEO"
"Z7",2006,17966894068897.6,3.84219637665319,3.20478763319509,3.32371127044514,NA,20655.2933846863,6756320777303.78,NA,-0.426548561745367,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",2005,16594802827151.1,2.54691034113948,2.60095746108185,3.28483782432625,NA,19053.8859675695,5932480052116.56,NA,-1.10277482670613,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",2004,15588234403719.2,3.04445886223934,2.86305955448599,3.75986432494758,NA,16434.3155111118,5377261744343.71,NA,-1.6673976396788,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",2003,13370340038917.2,1.85799160906986,2.47539742619236,3.28833038923126,NA,13489.930789474,4446727330141.33,NA,-2.04658186786375,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",2002,10961731236956.3,1.6022966967228,2.78615988288494,3.4242834023861,NA,11897.1607768585,3724032812895.68,NA,-1.26880299935968,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",2001,10016822082012.8,2.15200398539865,4.27854699470119,3.66250191317139,NA,11957.4957763826,3489936329273.11,NA,-0.632331831781317,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",2000,9911801372127,4.20264702538265,3.90283501935787,4.25371959085438,NA,12371.0992083061,3449198284875.98,NA,0.988904226236889,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",1999,10517921871831,2.8756314178495,2.33313890509135,3.49615823015271,NA,12283.5039232153,3305074463077.93,NA,-0.822585848139668,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",1998,10639574527698.8,2.67902094384588,4.65830393309832,4.60263840382353,NA,12419.8397115313,3291358361532.19,NA,-1.60365681349238,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",1997,10379887001061.7,2.79934018227148,5.53897298061941,6.18184555836443,NA,12826.2717581822,3190393546106.72,NA,-2.27901489872593,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",1996,10957713596444.2,1.87550865812756,8.19621948419676,4.45144703575779,NA,12639.9031351244,3177288887710.24,NA,-3.72787719228797,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",1995,10740662229964.1,2.3026010521473,9.05368139199211,8.04275022256333,NA,11961.8000838035,3084935061585.38,NA,-6.25794122967056,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",1994,9393043627600.1,1.55938774503208,10.9227871939733,9.22975793007751,NA,11400.3338246641,2551017500402.19,NA,NA,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",1993,8973823003205.85,-0.569729200499737,5.67805862592126,10.9025884942412,NA,11209.5115438777,2360229804006.9,NA,NA,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",1992,9763454826365.04,-0.186593633703708,NA,11.4460317174477,NA,11384.2120506187,2643733126869.17,NA,NA,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",1991,9094487093517.21,0.665160381849915,NA,9.2257643680943,NA,10330.2008551069,2252386585283.81,NA,NA,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"Z7",1990,8818821285171.99,2.3951110587665,NA,6.77421434233153,NA,9731.89807898094,2237190880119.98,NA,NA,NA,NA,"Europe & Central Asia (all income levels)",NA,NA
"7E",2014,NA,NA,NA,NA,3.26875,NA,NA,NA,NA,NA,NA,"Europe & Central Asia (developing only)",NA,NA
"7E",2013,2001154446704.21,3.74089684733792,2.78438384852586,2.97417792667672,3.29375,7117.67344748548,795646885335.952,NA,NA,NA,1234241159000,"Europe & Central Asia (developing only)",NA,NA
"7E",2012,1873978729250.51,1.76659055348316,3.31605558871306,4.8236664255413,3.26470588235294,6722.90904573523,779131077732.002,NA,-1.46093701029574,NA,1143344519000,"Europe & Central Asia (developing only)",NA,NA
"7E",2011,1847859023386.64,6.24363987651692,7.61060720923901,8.57759889253809,3.25882352941177,6369.58837176343,767428507912.965,NA,-0.897491116186211,NA,1095071707000,"Europe & Central Asia (developing only)",NA,NA
"7E",2010,1652860016198.11,5.84024744682463,6.14255360247242,5.87933094426192,3.19146131259412,6088.03631931017,610187569827.818,NA,-3.63436278152156,NA,1061932723000,"Europe & Central Asia (developing only)",NA,NA
"7E",2009,1463062396744.02,-4.75878375917441,3.46672373207795,4.03530373507672,3.16386949040625,5752.9343907101,524835332332.583,NA,-5.13421903347846,NA,1023807684000,"Europe & Central Asia (developing only)",NA,NA
"7E",2008,1756557055197.15,2.97139465587202,10.4441283764885,10.6171071526359,3.10630572754528,5718.82420727677,687216069555.74,NA,-1.5786714345381,NA,969470845000,"Europe & Central Asia (developing only)",NA,NA
"7E",2007,1475119837966.11,5.73760987792598,8.40248675339568,11.1671138009823,3.06404616590255,4866.47605345505,545922385349.538,NA,NA,NA,815733858000,"Europe & Central Asia (developing only)",NA,NA
"7E",2006,1164178343612.57,7.42622762568581,7.03302928468561,9.39161784851099,NA,4133.93084512045,431315637681.77,NA,NA,NA,610916136000,"Europe & Central Asia (developing only)",NA,NA
"7E",2005,1009066504151.65,7.07489459711883,7.57999929125765,7.12862223081616,NA,3510.24531628886,356724517341.41,NA,NA,NA,444123218000,"Europe & Central Asia (developing only)",NA,NA
"7E",2004,824926783295.352,8.8030920108003,6.88205438981899,8.31517629127289,NA,2783.06121924711,303916882944.67,NA,NA,NA,400062545000,"Europe & Central Asia (developing only)",NA,NA
"7E",2003,647766987254.324,5.75707052419854,4.78525270550108,8.22060286401801,NA,2130.53736140461,227521804702.383,NA,NA,NA,331130318000,"Europe & Central Asia (developing only)",NA,NA
"7E",2002,509499460939.713,5.75870862236272,5.69898390642362,5.80322409493448,NA,1834.02973727112,184536170424.226,NA,NA,NA,281401548000,"Europe & Central Asia (developing only)",NA,NA
"7E",2001,436252848983.083,0.287577609453948,8.75520503250355,11.2148509193012,NA,1760.80835115837,165535063933.826,NA,NA,NA,243754784000,"Europe & Central Asia (developing only)",NA,NA
"7E",2000,479205528495.087,5.94043218019095,13.1808905865731,23.1159426071962,NA,1916.12947982219,157450905088.93,NA,NA,NA,234137019000,"Europe & Central Asia (developing only)",NA,NA
"7E",1999,473826190944.184,-1.34444113920131,19.1926758218897,23.0114375193503,NA,1763.38681628259,137504057248.167,NA,NA,NA,210451663000,"Europe & Central Asia (developing only)",NA,NA
"7E",1998,517737738168.847,1.74403161668353,10.5771611482514,13.5560081592027,NA,1737.80815886723,147748356421.399,NA,NA,NA,195435538000,"Europe & Central Asia (developing only)",NA,NA
"7E",1997,437094326131.567,3.89686045974283,18.3141297756215,18.4058961773624,NA,1675.55143041905,138205621953.804,NA,NA,NA,171984739000,"Europe & Central Asia (developing only)",NA,NA
"7E",1996,418285533737.471,3.72932860426998,38.8293013382852,43.0326327546194,NA,1587.8277356999,124839342149.049,NA,NA,NA,160884589000,"Europe & Central Asia (developing only)",NA,NA
"7E",1995,408154949249.82,2.55766309685981,85.3841088769945,123.448107983506,NA,1546.34792380991,122932076688.965,NA,NA,NA,155580219000,"Europe & Central Asia (developing only)",NA,NA
"7E",1994,357973780247.821,-6.41648605934758,136.759392815441,276.441127602644,NA,1487.07822320845,101555795170.772,NA,NA,NA,138298452000,"Europe & Central Asia (developing only)",NA,NA
"7E",1993,424270451549.113,-0.62355201669638,NA,860.457221719336,NA,1647.4166883756,98474083975.2789,NA,NA,NA,134001253000,"Europe & Central Asia (developing only)",NA,NA
"7E",1992,411215091473.913,-3.99179899634979,NA,830.159566352138,NA,1659.3317691804,110277156723.018,NA,NA,NA,111862800000,"Europe & Central Asia (developing only)",NA,NA
"7E",1991,421023164815.888,-5.38885818898478,NA,95.9875359922818,NA,1610.06383398981,105106604097.654,NA,NA,NA,104401675000,"Europe & Central Asia (developing only)",NA,NA
"7E",1990,452847398012.632,0.973887997195106,NA,13.5151919460555,NA,1617.97519960679,115658981845.209,NA,NA,NA,100798410000,"Europe & Central Asia (developing only)",NA,NA
"EU",2014,NA,NA,NA,NA,5.04285714285714,NA,NA,NA,NA,NA,NA,"European Union",NA,NA
"EU",2013,17958073311154.8,0.0596921361683656,1.38768994636636,1.39427575387843,5.05,35551.3072144006,7666868157292.8,NA,NA,NA,NA,"European Union",NA,NA
"EU",2012,17251951436183,-0.400337325321189,2.71876904402508,1.61202185435353,5.02857142857143,35213.0118594092,7320700761243.21,NA,-3.60817890402307,NA,NA,"European Union",NA,NA
"EU",2011,18308288302106.8,1.76166924076058,3.30965978777949,1.73138013221259,5.01071428571429,35582.7229106149,7577072038154.23,NA,-3.72070277312089,NA,NA,"European Union",NA,NA
"EU",2010,16934782699535.5,2.12724348848631,1.66981677993541,1.0353804513066,5.01773897608572,35344.6779749157,6526099073090.31,NA,-5.59393946980458,NA,NA,"European Union",NA,NA
"EU",2009,17001813534975.2,-4.41416602371704,0.950366000028126,1.82651829849866,4.927257784075,35417.2438273575,5929845680149.17,NA,-5.95482186710024,NA,NA,"European Union",NA,NA
"EU",2008,19008890167151.8,0.479557078706108,4.20476665255679,3.19935355114358,4.82697070866938,35927.1214955527,7428042602584.82,NA,-1.98086462618514,NA,NA,"European Union",NA,NA
"EU",2007,17661350374599.5,3.07398701890274,2.63369497272965,3.0370012732383,4.8157011290733,33444.2699626392,6731591563172.64,NA,-0.829786123441308,NA,NA,"European Union",NA,NA
"EU",2006,15273668674696.5,3.42266308771551,2.60196916518754,2.95137025862018,NA,31274.7048855902,5727498378605.54,NA,-1.23874444972847,NA,NA,"European Union",NA,NA
"EU",2005,14312647594144.6,2.05917913188074,2.48351823198411,2.56365807770835,NA,29231.9909376063,5062309366509.3,NA,-1.97423011568519,NA,NA,"European Union",NA,NA
"EU",2004,13689653026260.7,2.51631541531015,2.25594894407141,2.94674417182455,NA,25467.9734377098,4652416913496.84,NA,-2.29251823942055,NA,NA,"European Union",NA,NA
"EU",2003,11852251677218.9,1.48123430716292,2.09984688534028,3.06867305222659,NA,21034.7294714656,3878548367365.71,NA,-2.5226594717852,NA,NA,"European Union",NA,NA
"EU",2002,9719946209088.83,1.31360639504372,2.30740270651329,3.06275384648357,NA,18634.4751215966,3248721252462.44,NA,-1.91514214764977,NA,NA,"European Union",NA,NA
"EU",2001,8911276745504.12,2.19051958681291,3.15172942650126,3.37324661930752,NA,18867.2671843766,3040838852335.88,NA,-0.942900894381034,NA,NA,"European Union",NA,NA
"EU",2000,8808544629037.12,3.88175411732954,3.1567271683561,3.36784040782935,NA,19522.127449351,3002777439690.61,NA,0.688806946544605,NA,NA,"European Union",NA,NA
"EU",1999,9474479254463.19,3.00141171823014,2.1680783390487,2.80246047750423,NA,19447.0165381498,2922605879404.04,NA,-0.806195416669924,NA,NA,"European Union",NA,NA
"EU",1998,9488328476907.72,3.0302865549303,2.40606468950322,3.17316661087948,NA,19562.6871698241,2902500399410.37,NA,-1.59785077691465,NA,NA,"European Union",NA,NA
"EU",1997,9165927129125.2,2.68396917011114,2.65393465967483,3.44946633389408,NA,20094.2579255504,2786402105997.24,NA,-2.27475708715227,NA,NA,"European Union",NA,NA
"EU",1996,9725686942875.29,1.99035115587887,3.33960207441313,3.62589259305047,NA,19841.1643694962,2778979238423.1,NA,-3.72970353540439,NA,NA,"European Union",NA,NA
"EU",1995,9517460790161.38,2.65890183287534,4.27489692031851,4.92524447381533,NA,18716.0236384899,2681780707116.33,NA,-6.26530617296832,NA,NA,"European Union",NA,NA
"EU",1994,8285475308327.8,2.86295772086926,4.70852846702925,3.56174400424447,NA,17815.4794583349,2192273271150.72,NA,NA,NA,NA,"European Union",NA,NA
"EU",1993,7794525724822.01,-0.112207411510326,4.60831471163984,4.80313399999442,NA,17337.7425229278,1958308028398.74,NA,NA,NA,NA,"European Union",NA,NA
"EU",1992,8546981900888.27,0.994923664981243,5.07733007733002,4.82846449186724,NA,17587.0368838218,2106490405504.41,NA,NA,NA,NA,"European Union",NA,NA
"EU",1991,7841605945692.06,1.3968514012584,5.9353264492435,6.65025392891472,NA,15722.400920027,1946984301054.44,NA,NA,NA,NA,"European Union",NA,NA
"EU",1990,7556613853278.11,2.82282957621614,6.29958393030923,5.31760428886007,NA,14761.8519621624,1899961904977.82,NA,NA,NA,NA,"European Union",NA,NA
"F1",2014,NA,NA,NA,NA,2.975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1",2013,713498884107.841,0.769979842059399,2.58712276810178,2.41261959989253,3.10714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1",2012,680552533848.101,13.1011424349928,6.08909641595041,4.76352660651883,3.22307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1",2011,589816840595.439,-9.74341898140324,7.33956238666649,7.87975599845326,3.12727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1",2010,556081831305.52,4.68211932428969,3.19461829361492,5.46238237910398,3.34130485568889,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1",2009,472585502383.865,4.14009513982174,3.11714396132587,2.13288437560261,3.21968110207,1233.67765694614,NA,NA,NA,NA,NA,NA,NA,NA
"F1",2008,535480387458.158,3.77070237271037,10.4600731354708,9.09258685846208,3.11943323380598,1134.75577517141,228624741422.787,NA,NA,NA,NA,NA,NA,NA
"F1",2007,419260244820.68,4.91644667473527,6.25098782993554,5.71522999610085,2.84972597066455,934.196370551758,168441415062.811,NA,NA,NA,NA,NA,NA,NA
"F1",2006,332785150872.863,5.92991319649194,6.94600070082326,5.04316801241278,NA,792.275848224406,138730286225.471,NA,NA,NA,NA,NA,NA,NA
"F1",2005,276220952912.408,6.06301274364604,7.330663416333,7.68809650510909,NA,629.729316288554,112328084118.492,NA,NA,NA,NA,NA,NA,NA
"F1",2004,226905364965.076,11.6722338666514,4.21376268767904,6.36557820605952,NA,540.32524301699,89260056272.2143,NA,NA,NA,NA,NA,NA,NA
"F1",2003,191127966147.815,-3.12850431236068,5.08542528381791,2.76459589174758,NA,480.316517780128,68942752451.0012,NA,NA,NA,NA,NA,NA,NA
"F1",2002,169730062071.972,-0.23621435034778,5.46535855778018,5.14837675501688,NA,457.86218311436,54796917614.0107,NA,NA,NA,NA,NA,NA,NA
"F1",2001,170602064373.569,2.12040080921241,5.55459394816815,4.14286473896109,NA,437.222668779644,50724135655.1397,NA,NA,NA,NA,NA,NA,NA
"F1",2000,186048093294.222,1.59396466496364,4.20630044043145,9.10380335485456,NA,422.865999117427,57193635470.9555,NA,NA,NA,NA,NA,NA,NA
"F1",1999,155682535036.26,5.53164241942493,4.46490803854603,6.12139353680392,NA,420.172388834351,43210769286.0754,NA,NA,NA,NA,NA,NA,NA
"F1",1998,150023038537.154,11.4053910569085,6.09226230402613,5.24155245333519,NA,433.099659804224,38941548533.8829,NA,NA,NA,NA,NA,NA,NA
"F1",1997,154066029839.476,8.63475227056007,7.58550363345879,3.83996868864295,NA,430.925609605142,43425497396.634,NA,NA,NA,NA,NA,NA,NA
"F1",1996,143275635679.553,7.51538970797986,11.7743563856636,9.02960845517084,NA,414.086161767607,42384612917.1882,NA,NA,NA,NA,NA,NA,NA
"F1",1995,134140317590.795,4.20039695903608,19.2632536382538,9.8540304035328,NA,NA,36737411732.9826,NA,NA,NA,NA,NA,NA,NA
"F1",1994,126553068385,3.42674089674364,26.0815719947162,21.4322574549093,NA,NA,32220497099.6975,NA,NA,NA,NA,NA,NA,NA
"F1",1993,143352621067.46,3.93355183299222,11.0735532720389,6.0036379202101,NA,NA,33073874944.9602,NA,NA,NA,NA,NA,NA,NA
"F1",1992,144793907290.455,5.0744487805312,11.0091743119265,5.40176070786183,NA,NA,35561187257.7964,NA,NA,NA,NA,NA,NA,NA
"F1",1991,151030460148.237,-16.8177470749975,11.8960953011251,7.24697306777023,NA,NA,36686408500.9401,NA,NA,NA,NA,NA,NA,NA
"F1",1990,147933515244.464,NA,NA,5.98556154238629,NA,NA,39962550570.646,NA,NA,NA,NA,NA,NA,NA
"XE",2014,NA,NA,NA,NA,3.22,NA,NA,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2013,583955229557.655,4.66439776464659,5.46440187157692,4.31264276545473,3.48888888888889,816.218360067946,171089396909.845,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2012,538152345026.873,4.76103197450001,6.2796654964894,5.62707303335722,3.62222222222222,768.784248640823,161566013830.43,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2011,502249294965.972,4.23621226458692,6.76227957314698,8.47350380936155,3.62916666666667,723.280007519734,157354510116.146,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2010,450893476309.814,5.79876253321214,4.99850488412426,7.06588296173081,3.73768687719131,692.919495685631,129850197039.128,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2009,407174789546.598,4.28323839844526,4.36234829325718,4.57485297025796,3.57143557969091,656.949349441617,102950265428.846,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2008,407490091878.697,5.32722667947859,10.6597978997424,9.61583212542807,3.40388082988088,606.426941061514,119770271332.453,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2007,338985165731.811,6.34909170924394,7.95220990864031,7.0950421221948,3.29794419758967,517.734445936381,97985745250.4159,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2006,283321386507.653,5.94792858067868,6.94600070082326,8.66068344569058,NA,455.717979284077,82183745224.6835,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2005,237060004799.58,5.99664190939401,8.16954604881264,8.72372154240316,NA,409.559126813353,68088817473.7767,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2004,206564084336.292,5.49125520076255,4.57172955723995,9.39257946794316,NA,362.255645411988,58373150432.7912,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2003,179173334761.13,4.37165633681586,5.3029769736486,6.04477670199973,NA,315.561629617407,47699094909.2768,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2002,157551860014.142,3.57135434948779,4.13723248769681,4.1706606232915,NA,294.407376892883,39704781690.8314,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2001,145792830831.924,4.25295933079448,4.87146664514391,4.53447581085804,NA,291.613373747869,35925611080.6468,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",2000,153864090055.924,2.49569683545026,4.38681720581439,6.91658980644522,NA,297.733806511089,36711106058.174,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",1999,142110986429.92,3.0017285665794,3.81237205366017,4.30364534855748,NA,301.255528298152,32421523447.5753,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",1998,143025325702.543,3.54916038176614,5.98066533540215,7.05112782982312,NA,304.217130970601,33121347841.2623,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",1997,138901368465.201,4.49501671708543,6.47076686502786,3.89715191229236,NA,310.255440460047,32161571284.3892,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",1996,132696129693.846,5.12767622197589,8.72124603360837,9.07483355925396,NA,301.103519713508,32288047262.6,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",1995,126428601765.923,4.84595560966766,14.4625482180894,12.4000080293419,NA,293.299062553158,29892548224.9309,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",1994,110488281444.838,0.266808918772156,33.1885154646268,26.1718782468246,NA,288.763893457155,24229139583.0898,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",1993,124274791345.948,0.163929937461333,8.9491105582973,11.9128848130252,NA,320.651098408661,22388515744.1616,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",1992,122228553676.499,-1.31840793003319,9.56041187600806,10.1261484874947,NA,333.2775728472,23184456760.3343,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
"XE",1991,133441266228.778,0.379445661148893,11.6991839289461,16.3341897057372,NA,347.994714242041,24148880872.1174,NA,NA,NA,NA,"Heavily indebted poor countries (HIPC)",NA,NA
