"agency","iso2c","year","country","ratings.x","ratings_prior","lag_cds","lag_GNIpercap","ma_GDPgrowth","ma_inflation_cpi","ma_inflation_def","lag_currentaccount","lag_current_account_WEO","ma_budget","ma_fiscal_balance_WEO","external_debt","ext_debt_2","lag_export","dflt","port","dvlp_port","dvlp_wb","ratings.y","ratings"
"Moody's","SE",2012,"Sweden","Aaa ","Aa1 ",52.4285896769259,56010,0.727906960011615,1.20822607366645,1.51943858885582,5.83202835679601,6.127,-0.168933203461352,-0.318,389.917839096674,NA,262875892617.436,0,5.9,1,1,"Aaa","Aaa"
"Moody's","SI",2006,"Slovenia",NA,NA,NA,18460,3.75829792277051,3.881761017663,3.50687233275644,-1.87233912348278,-1.675,-1.31581907996619,-1.196,104.087112937464,NA,21654276775.3984,1,NA,0,1,"Aa2","Aa2"
"Moody's","SI",2007,"Slovenia",NA,NA,6.88461538461539,19970,4.21322134577298,2.84301425216445,2.35152057345326,-1.75812589100696,-1.68,-1.12612482212323,-1.03466666666667,113.08984302962,NA,25609937553.0695,1,4.45212963088814,1,1,"Aa2","Aa2"
"Moody's","SI",2008,"Slovenia",NA,NA,6.5093808630394,21950,5.23811192408497,2.85039376441488,2.63570997131914,-4.18846849960068,-4.03,-0.676829522798442,-0.519666666666667,135.996300023548,NA,32524114700.2464,1,4.81288553549201,1,1,"Aa2","Aa2"
"Moody's","SI",2009,"Slovenia",NA,NA,34.8591289086929,24680,4.97519563957733,3.90852438887778,3.62304907979236,-5.32670375513574,-5.245,-0.251534803076077,-0.268,158.876027669246,NA,36749801083.9315,1,5.2482252541,1,1,"Aa2","Aa2"
"Moody's","SI",2010,"Slovenia",NA,NA,67.6536648519165,24390,2.02512454681325,3.37297723890566,4.01214709455683,-0.468480342239691,-0.392,-1.78490004200342,-1.81066666666667,192.230206233901,NA,28761465684.9125,1,5.2983827488,1,1,"Aa2","Aa2"
"Moody's","SI",2011,"Slovenia",NA,NA,90.6444481026787,24540,0.91654473664909,2.78291057681291,2.26891106514195,-0.123520956217733,-0.071,-3.62979150328129,-3.644,176.810895641424,NA,30857957748.3444,1,5.2,1,1,"A1","A1"
"Moody's","SI",2012,"Slovenia",NA,NA,119.791057015163,24560,-0.665676964209492,1.5024884605071,1.15530338110497,0.402463379815115,0.518,-5.50674855544056,-5.38866666666667,160.001488244463,NA,36088561301.0842,1,5.2,1,1,"Baa2","Baa2"
"Moody's","SK",2006,"Slovak Republic",NA,NA,NA,11330,5.47643882837028,6.27057629392807,4.53097698981076,-6.38940745490371,-8.461,-2.86461836378686,-2.64966666666667,59.7673050118822,NA,45170850640.4676,0,NA,0,1,"A1","A1"
"Moody's","SK",2007,"Slovak Republic",NA,NA,10.7074977777778,12880,6.3626343477415,4.91363901073804,3.71989180153412,-5.58903981585315,-7.844,-2.83317912271343,-2.782,53.1312997549286,NA,57202157822.1051,0,4.47619047619048,1,1,"A1","A1"
"Moody's","SK",2008,"Slovak Republic",NA,NA,9.9650340451389,14840,7.68006992658989,3.31637995558713,2.1673737628251,-4.76873292760679,-5.318,-2.4123866664726,-2.60066666666667,54.2585469113709,NA,71870520120.4489,0,4.25451079421769,1,1,"A1","A1"
"Moody's","SK",2009,"Slovak Republic",NA,NA,29.0499363753781,17110,7.7313646515322,3.94607822804257,2.29461476404397,-6.19585276857544,-6.25,-2.22919186940417,-2.35966666666667,65.7066225636966,NA,80305185293.6868,0,4.1247601934,1,1,"A1","A1"
"Moody's","SK",2010,"Slovak Republic",NA,NA,63.2014396802215,17010,4.7741823706735,2.99000270673802,0.9321660515028,-3.56641702465443,-2.593,-3.63452858112332,-3.97733333333333,104.992510038158,NA,59950109752.7091,0,3.9988431283,1,1,"A1","A1"
"Moody's","SK",2011,"Slovak Republic",NA,NA,87.6333836756717,17130,3.91623242834402,2.39010084560257,0.718745063757509,-3.64029375720632,-3.721,-5.29005781901681,-5.88566666666667,94.0649179057354,NA,68086807947.0199,0,3.9,1,1,"A1","A1"
"Moody's","SK",2012,"Slovak Republic",NA,NA,115.405461022694,17430,1.92202166560091,2.16380292167351,0.323997296806355,-2.0786636261009,-3.765,-6.23396931899826,-6.77633333333333,87.158604000858,NA,83209146510.9814,0,4,1,1,"A2","A2"
"Moody's","TH",2006,"Thailand","Baa1 ","Baa3 *+",NA,2600,5.85158037905953,3.0346228016711,2.98031314240809,-4.33600254729625,-4.333,1.70084226092947,1.59733333333333,45.9734000799071,58600055000,129738091153.428,0,NA,0,0,"Baa1","Baa1"
"Moody's","TH",2007,"Thailand","Baa1 ","Baa3 *+",38.8385269230769,2890,5.79541161946056,3.97899760625794,4.28528624953641,1.11845973881938,1.118,1.84327646627546,1.622,44.35046470416,62459230000,152514492371.047,0,4.65151337792642,1,0,"Baa1","Baa1"
"Moody's","TH",2008,"Thailand","Baa1 ","Baa3 *+",43.051798076923,3280,5.27149682571434,3.80646150311035,4.39426163611839,6.34776363269514,6.349,1.5109619890353,1.306,39.5360286012681,62740730000,181341466240.998,0,4.42491364907355,1,0,"Baa1","Baa1"
"Moody's","TH",2009,"Thailand","Baa1 ","Baa3 *+",79.4125333333334,3750,4.30655355200741,4.11583493649472,4.20900335715234,0.811065214417075,0.791,0.845158688934048,0.85,37.6859313221321,66582559000,208371010977.598,0,4.685663168,1,0,"Baa1","Baa1"
"Moody's","TH",2010,"Thailand","Baa1 ","Baa3 *+",118.836162290009,3860,2.57291666868088,2.28810478568322,3.1102529696969,8.30102311953027,8.303,-0.805315993991362,-0.937,40.456736075542,80786613000,180251066039.002,0,5.0310059241,1,0,"Baa1","Baa1"
"Moody's","TH",2011,"Thailand","Baa1 ","Baa3 *+",141.593822482562,4320,3.25232008910486,2.63166447071755,3.18038013479327,3.11873227349308,3.143,-1.05676876593895,-1.28266666666667,39.2054107652521,106323134000,227335959123.516,0,4.7,1,0,"Baa1","Baa1"
"Moody's","TH",2012,"Thailand","Baa1 ","Baa3 *+",139.107138207313,4620,2.01051277564213,2.07843149901674,3.27915496377299,2.57943223452717,2.571,-1.60206971289792,-1.524,41.1696884691027,109909675000,265972379368.812,0,4.6,1,0,"Baa1","Baa1"
"Moody's","TR",2006,"Turkey",NA,NA,NA,6520,7.29838260317615,15.3396696796876,14.2514935568714,-4.44097212017309,-4.443,NA,-5.21433333333333,156.313560289138,172130539000,105557060881.215,1,NA,0,0,"Ba3","Ba3"
"Moody's","TR",2007,"Turkey",NA,NA,188.964573643411,7520,7.4807950286376,10.1066277607447,9.60501146567213,-5.9966084619563,-6.015,NA,-1.96133333333333,162.644445533153,209581206000,120354555827.791,1,3.43741379205488,0,0,"Ba3","Ba3"
"Moody's","TR",2008,"Turkey",NA,NA,180.169168604651,8500,7.33162354230817,9.49727598552308,7.54536375333818,-5.83801288679421,-5.845,NA,-1.15033333333333,159.899212831486,258442787000,144466001995.548,1,3.41750473871487,0,0,"Ba3","Ba3"
"Moody's","TR",2009,"Turkey",NA,NA,226.641699275688,9340,5.15563126271857,9.59918380303301,9.18207211007796,-5.52785530466735,-5.526,-1.60100133629598,-1.78633333333333,161.074642424112,288978071000,174608489435.267,1,3.7443328503,1,0,"Ba3","Ba3"
"Moody's","TR",2010,"Turkey",NA,NA,258.92668113814,9130,1.84875799520636,8.48376197237363,7.83656309941582,-1.97281305509565,-1.973,-3.71053007969671,-3.58333333333333,187.379580338789,277270055000,143292027612.903,1,4.0985900623,1,0,"Ba2","Ba2"
"Moody's","TR",2011,"Turkey",NA,NA,258.151661609791,9980,2.4146238865841,8.42051640430818,7.6548324659396,-6.21197820142428,-6.209,-3.5509986894583,-4.081,178.785074858602,299183168000,155074465930.264,1,4.2,1,0,"Ba2","Ba2"
"Moody's","TR",2012,"Turkey",NA,NA,220.998487557717,10510,3.44066593746215,7.09643350252901,6.51589317932893,-9.69107419275704,-9.691,-3.36804519775767,-3.38766666666667,165.805317949457,305388015000,185760024955.224,1,4.4,1,0,"Ba1","Ba1"
"Moody's","UA",2006,"Ukraine",NA,NA,NA,1540,7.35000000000001,9.26577405683894,15.9761830535666,2.94165386044236,2.937,-1.5815265354177,-2.52333333333333,79.4383523797371,33720928000,44344449431.1862,1,NA,0,0,"B1","B1"
"Moody's","UA",2007,"Ukraine",NA,NA,189.93781496063,1950,7.87500000000005,10.5579869806657,18.1953992975768,-1.5025094045241,-1.501,-1.8630245197482,-2.681,91.7374766955583,52516665000,50239009900.9901,1,3.36288590901497,0,0,"B1","B1"
"Moody's","UA",2008,"Ukraine",NA,NA,182.395961955023,2570,7.50000019195562,11.822029491922,20.7277173092629,-3.67925758708866,-3.694,-1.09568216453834,-1.87066666666667,109.0701876518,78974083000,64000990099.0099,1,3.4661899571831,0,0,"B1","B1"
"Moody's","UA",2009,"Ukraine",NA,NA,401.099810553995,3220,5.05000019195561,15.7094743103459,22.0714444137161,-7.10085513935886,-7.086,-1.13015665511734,-2.169,114.45582892557,98326295000,84458345990.2795,1,3.7054134172,1,0,"B2","B2"
"Moody's","UA",2010,"Ukraine",NA,NA,1068.52408830756,2840,0.675000191955615,17.9888916768568,21.4698982588296,-1.48087778440786,-1.477,-2.65413786857568,-3.799,187.863710608078,104402104000,54364411130.5062,1,3.6373635833,1,0,"B2","B2"
"Moody's","UA",2011,"Ukraine",NA,NA,1225.92821352955,2990,-0.0999998080443726,16.8350230382709,18.4691693213589,-2.21083086620807,-2.212,-4.53158073938316,-5.059,157.812073939912,125172796000,69227909672.8666,1,3.7,1,0,"B2","B2"
"Moody's","UA",2012,"Ukraine",NA,NA,1139.6349840225,3140,-0.775000000000013,11.0777508938707,13.7185206946086,-6.26171306042107,-6.269,-4.81533194891448,-4.92233333333333,138.710719496916,135501104000,88853983633.7166,1,4,1,0,"B3","B3"
"Moody's","US",2009,"United States",NA,NA,NA,49680,1.88132044048834,3.30590562628545,2.5563254130502,-4.66512440041852,-4.665,-3.33793001742345,-4.20166666666667,754.655518757804,NA,1.8419e+12,0,5.6665832662,1,1,"Aaa","Aaa"
"Moody's","US",2010,"United States",NA,NA,31.8812,48300,0.343963745966516,2.11207550395087,1.79460416810922,-2.64096624522322,-2.641,-6.04509635276975,-7.91766666666667,855.01039239151,NA,1.5877e+12,0,5.5372399658,1,1,"Aaa","Aaa"
"Moody's","US",2011,"United States",NA,NA,37.6997442307693,49110,0.309417979695084,1.70786582424703,1.31449444922691,-2.96658736735185,-2.967,-8.59037769707224,-10.616,759.866112400799,NA,1.8523e+12,0,5.5,1,1,"Aaa","Aaa"
"Moody's","US",2012,"United States",NA,NA,42.0770817747612,50350,0.266600998544879,1.4804462482374,1.3592874959125,-2.960117026144,-2.96,-9.82744775889232,-11.5856666666667,729.918344094189,NA,2.1064e+12,0,5.6,1,1,"Aaa","Aaa"
"Moody's","VE",2006,"Venezuela, RB",NA,NA,NA,4920,2.99839327274317,NA,32.8305131428564,17.21696047558,17.755,-1.08266804305931,2.24533333333333,NA,45354993000,57708689556.167,1,NA,0,0,"B2","B2"
"Moody's","VE",2007,"Venezuela, RB",NA,NA,155.367876447876,6050,7.68034238808771,NA,27.154033079632,14.422475131385,14.89,0.43708959067153,1.65333333333333,NA,43917194000,67003462040.0559,1,2.59719589119358,0,0,"B2","B2"
"Moody's","VE",2008,"Venezuela, RB",NA,NA,222.727876921256,7520,11.8075332468174,NA,20.9856945759068,6.93727496603261,7.222,2.17879136148864,-0.108333333333333,NA,56760126000,71713558453.6563,1,2.36098887557903,0,0,"B2","B2"
"Moody's","VE",2009,"Venezuela, RB",NA,NA,488.030840339361,9230,8.55533976021383,NA,21.1618170089557,10.1856660478103,11.026,NA,-2.627,NA,66840078000,97273250116.4416,1,2.4163333125,0,0,"B2","B2"
"Moody's","VE",2010,"Venezuela, RB",NA,NA,984.378705882375,10140,5.17534870768275,27.0809414466131,17.8041772753917,0.685448835864452,0.961,NA,-4.98733333333333,NA,81941660000,59531013041.4532,1,2.4300723351,0,0,"B2","B2"
"Moody's","VE",2011,"Venezuela, RB",NA,NA,1258.12071993091,11520,2.33529681474961,27.6342030779085,27.9686497314812,2.2376752570476,3.24,NA,-7.50366666666667,NA,97081140000,112353159056.582,1,2.5,0,0,"B2","B2"
"Moody's","VE",2012,"Venezuela, RB",NA,NA,1275.15801676982,11760,1.19068813585081,27.1195394906377,27.3081313644929,7.70564720693458,8.194,NA,-10.214,NA,110730077000,94764308628.4475,1,2.5,0,1,"B2","B2"
"Moody's","VN",2006,"Vietnam",NA,NA,NA,680,7.07588570462537,6.4201476708438,8.44163303411889,-0.971989162876556,-0.971,NA,-1.55033333333333,NA,19038679000,36712091515.2884,1,NA,0,0,"Ba3","Ba3"
"Moody's","VN",2007,"Vietnam",NA,NA,97.382582278481,760,7.24016916065612,7.80877995381127,9.00179913126004,-0.246704373698266,-0.247,NA,-0.382666666666667,NA,18648547000,44944777029.2449,1,2.76922517406342,0,0,"Ba3","Ba3"
"Moody's","VN",2008,"Vietnam",NA,NA,89.4385870576078,850,7.29777940871134,7.99033268617167,9.13436935024213,-8.98165936412439,-9.02,NA,-0.988666666666667,NA,23284721000,54591007520.8979,0,2.8256551670292,0,0,"Ba3","Ba3"
"Moody's","VN",2009,"Vietnam",NA,NA,161.409573980434,1000,6.82911955776228,12.9352975264969,13.6241632548989,-10.9179529896098,-10.977,NA,-0.747333333333333,NA,26487635000,69724976613.6576,1,3.2836947328,0,0,"Ba3","Ba3"
"Moody's","VN",2010,"Vietnam",NA,NA,239.202752131446,1120,6.29178201164695,12.8248880921837,12.8397020760788,-6.23310368563912,-6.502,NA,-2.839,NA,33083830000,66759298958.3996,1,3.6003325613,1,0,"B1","B1"
"Moody's","VN",2011,"Vietnam",NA,NA,297.445897125842,1270,6.15310286298232,13.0108250490784,13.6544127557907,-3.68837700070009,-3.792,NA,-3.08833333333333,NA,44922572000,83473591368.0015,1,3.4,0,0,"B1","B1"
"Moody's","VN",2012,"Vietnam",NA,NA,318.030316856328,1390,5.93080242921033,11.5312119935283,13.1835416688096,0.174119000057916,0.173,NA,-3.27933333333333,NA,53072305000,107605943514.67,1,3.4,0,0,"B2","B2"
"Moody's","ZA",2006,"South Africa",NA,NA,NA,4810,4.11214310774961,3.54788723180616,5.78893264444982,-3.44804500740984,-3.469,-1.60192717612241,-1.14233333333333,70.5035270735648,44736852000,67643778942.0634,1,NA,0,0,"Baa1","Baa1"
"Moody's","ZA",2007,"South Africa",NA,NA,53.4289534883721,5420,4.596113128138,3.14210222447806,6.11472708880356,-5.26607344104975,-5.307,-0.414459601597915,-0.278333333333333,74.0687069462332,59381328000,78317824613.9885,1,4.39741861221001,1,0,"Baa1","Baa1"
"Moody's","ZA",2008,"South Africa",NA,NA,48.9572411120022,5690,5.24578375062847,5.04644821624951,6.68374549700713,-6.9952172567197,-6.971,0.599049018177135,0.561,76.7931085623659,72832572000,90077093237.8947,1,4.40377125343883,1,0,"Baa1","Baa1"
"Moody's","ZA",2009,"South Africa",NA,NA,111.322074843899,5750,5.01267364971397,7.7588318240922,7.53766901381709,-7.36235665137524,-7.174,0.434855685264245,0.517666666666667,79.0326834772443,70696358000,98005339806.4129,1,4.6620694482,1,0,"A3","A3"
"Moody's","ZA",2010,"South Africa",NA,NA,177.084936501621,5630,3.31184899828162,8.58829019268792,8.15243897960964,-3.99495495230553,-4.031,-1.57515693097271,-1.36633333333333,100.483951861738,81359978000,77556911881.0454,1,4.7451007624,1,0,"A3","A3"
"Moody's","ZA",2011,"South Africa",NA,NA,210.296323474801,6000,2.69591034125104,7.64293143983178,8.01055940383398,-1.92297158379265,-1.968,-3.29198069175466,-3.44133333333333,95.3558680228331,107130594000,103665618120.46,1,4.7,1,0,"A3","A3"
"Moody's","ZA",2012,"South Africa",NA,NA,181.762626038903,6850,2.20879086377655,7.44149740069522,7.29987918285187,-2.34691413260215,-2.322,-4.51698132012696,-4.61633333333333,94.8505098118831,116119161000,123615571737.613,1,4.7,1,0,"Baa1","Baa1"
"S&P","AR",2006,"Argentina","B+ ","B ",NA,NA,4.04265456707611,NA,9.68053164686792,2.36589097973412,2.127,-1.60719717241749,-2.49866666666667,277.384560967274,128185988000,46595960333.6572,1,NA,0,0,"B+","B+"
"S&P","AR",2007,"Argentina","B+ ","B ",273.775395256917,5579,8.85725687084268,NA,11.2765805220676,2.93661339052263,2.726,-0.385026301859219,-1.56433333333333,197.53713391023,119063654000,54040472232.6853,1,3.20128981912079,0,0,"B+","B+"
"S&P","AR",2008,"Argentina","B ","B+ ",292.255854716581,6632,8.6487194238411,NA,14.5140883907043,2.23020287224299,2.044,NA,-1.32533333333333,182.269785729091,120989168000,65424995987.6741,1,3.33221705362263,0,0,"B","B"
"S&P","AR",2009,"Argentina","B ","B+ ",686.570022835507,8287,7.16685440724452,NA,18.0452774416771,1.66398962300661,1.484,NA,-1.068,159.921526457606,122986505000,80820889384.3089,1,3.6402897114,1,0,"B","B"
"S&P","AR",2010,"Argentina","B ","B- ",1353.95935903192,10101,4.87986035710773,NA,16.2454957552862,2.20281215671654,2.002,NA,-1.759,185.29264281735,127742628000,65841793902.3409,1,3.7615393942,1,0,"B","B"
"S&P","AR",2011,"Argentina","Bu ","B ",1546.92052250574,9282,5.07293975986468,NA,16.2039708656403,0.293842905653894,-0.257,NA,-1.56433333333333,156.84698477243,120791279000,80970635287.8029,1,3.7,1,0,"B","B"
"S&P","AR",2012,"Argentina","B-u ","Bu ",1304.52069127616,11227,5.21094520018028,NA,14.8675908966833,-0.407185004175475,-0.739,NA,-2.26,142.14858313191,132742686000,99191984115.0689,1,3.6,1,1,"B-","B-"
"S&P","AT",2006,"Austria",NA,NA,NA,38500,1.81460915935892,1.90717838488786,1.89029879049668,1.98481590158559,2.044,-2.77927406605506,-2.67466666666667,335.430225055404,NA,153012448390.787,0,NA,0,1,"AAA","AAA"
"S&P","AT",2007,"Austria",NA,NA,3.68774193548387,41260,2.23835435428493,1.93853749357669,2.09007917361114,2.70484453469586,2.78,-2.69908581132649,-2.68133333333333,353.094494042675,NA,169926184101.722,0,4.97,1,1,"AAA","AAA"
"S&P","AT",2008,"Austria",NA,NA,3.9083399942906,44170,2.95469199568106,1.9743277943805,2.24284322543041,3.41308047969009,3.512,-1.51327337184299,-1.49033333333333,376.929357508122,NA,202823151015.38,0,5.00629728743169,1,1,"AAA","AAA"
"S&P","AT",2009,"Austria",NA,NA,16.415223172459,48700,2.6650715934527,2.27804605492901,1.99314713231661,4.70672428285057,4.837,-1.22463263910245,-1.22433333333333,387.584926064841,NA,227305021623.213,0,4.9823995187,1,1,"AAA","AAA"
"S&P","AT",2010,"Austria",NA,NA,52.4881367801714,48580,1.18013185305588,1.96361074089015,1.99177262438019,2.5884576787838,2.675,-1.715855164729,-2.04066666666667,466.265766263626,NA,178492623781.744,0,4.7826962317,1,1,"AAA","AAA"
"S&P","AT",2011,"Austria",NA,NA,77.7809134955502,49180,0.812447850593343,1.84525606689627,1.54279649257015,3.37455234005863,3.475,-2.4135969907535,-3.20866666666667,407.649262560284,NA,197535007163.399,0,4.7,1,1,"AAA","AAA"
"S&P","AT",2012,"Austria","AA+ ","AAA *-",101.83781452162,50330,0.674927463420168,1.86226215063949,1.53348679155923,1.54046259953127,1.588,-2.76132785856203,-3.68733333333333,368.915630291632,NA,230269451941.752,0,4.9,1,1,"AA+","AA+"
"S&P","AU",2008,"Australia","AAA ","AA+ ",NA,37330,3.53096598189612,2.84652721233071,4.58378717808607,-7.51815252573139,-6.693,1.53654413924864,1.62433333333333,444.693503471693,NA,169723639789.589,0,4.77188910148113,1,1,"AAA","AAA"
"S&P","AU",2009,"Australia","AAA ","AA+ ",77.4026315789474,42380,3.4173929921794,3.40783069871835,4.85962313297465,-4.94029415027016,-4.868,1.75420069789359,0.672666666666667,418.113366749447,NA,208376500080.203,0,4.6486865,1,1,"AAA","AAA"
"S&P","AU",2010,"Australia","AAA ","AA+ ",79.2358917894737,44000,3.04623063727471,2.83503899927396,4.81869139332583,-5.27899067709773,-4.611,0.367306964319687,-1.43566666666667,441.174881295142,NA,208704085168.445,0,4.8610048366,1,1,"AAA","AAA"
"S&P","AU",2011,"Australia","AAAu ","AAA ",69.0198218570949,46490,2.78915526812516,3.00599372110014,3.49664319696713,-3.91794525805502,-3.572,-1.52096257698364,-3.61266666666667,494.156629997151,NA,222095573220.646,0,5.1,1,1,"AAA","AAA"
"S&P","AU",2012,"Australia","AAAu ","AAA ",65.2249074846252,50060,2.42948896828108,2.68489247836477,4.04726681583947,-3.20768229051707,-2.989,-3.38224003283289,-4.724,435.580785431894,NA,293860528932.844,0,5.1,1,1,"AAA","AAA"
"S&P","BE",2006,"Belgium","AA+ ","AA+ ",NA,37630,1.94446379702026,2.15635290980416,2.1460884343708,1.99062592169985,1.975,-0.980383907466082,-1.01466666666667,349.724956791624,NA,285367109386.659,0,NA,0,1,"AA+","AA+"
"S&P","BE",2007,"Belgium","AA+ ","AA+ ",3.54974166666667,39890,2.21216950168941,2.22239430222056,2.35325561372994,1.83723439771763,1.86,-0.90433681278801,-0.850333333333333,343.484371949505,NA,310785609820.097,0,6.38395590712664,1,1,"AA+","AA+"
"S&P","BE",2008,"Belgium","AA+ ","AA+ ",4.15914298523207,42630,2.73977737364156,2.13279772442122,2.40061207829663,1.49090570402712,1.892,-1.03604074288593,-0.802,374.887742557386,NA,366109596071.924,0,6.30162436545894,1,1,"AA+","AA+"
"S&P","BE",2009,"Belgium","AA+ ","AA+ ",14.7712907257869,46530,2.11948235276694,2.70108660840596,2.25920578966663,-1.36694605884239,-1.315,-0.543119097053555,-0.280333333333333,426.240466138434,NA,413498984732.148,0,6.3390730146,1,1,"AA+","AA+"
"S&P","BE",2010,"Belgium","AA+ ","AA+ ",36.647149506119,45980,0.991346855946142,2.0863891485843,1.79995142092356,-0.594757387830649,-0.639,-2.22105903343433,-2.265,454.704920589738,NA,336481953618.544,0,6.400146575,1,1,"AA+","AA+"
"S&P","BE",2011,"Belgium","AA+u ","AA+ ",72.2791762452108,47200,0.959031078345952,2.20842584464834,1.69978773036844,1.74813141735693,1.925,-3.04742450114369,-3.55166666666667,368.254907994175,NA,369309402394.037,0,6.5,1,1,"AA","AA"
"S&P","BE",2012,"Belgium","AAu ","AAu *-",133.526806483938,47130,0.618514312782822,1.88907633017584,1.79792026545634,-1.03426153202295,-1.115,-3.78521617483518,-4.52966666666667,336.033322287665,NA,430016877541.386,0,6.3,1,1,"AA","AA"
"S&P","BG",2006,"Bulgaria",NA,NA,NA,3700,5.58810037208574,4.51402790497115,4.54788943575815,-11.4229748865575,-11.635,1.63710911230319,1.304,137.799347850348,18507345000,12703276793.0881,1,NA,0,0,"BBB+","BBB+"
"S&P","BG",2007,"Bulgaria",NA,NA,33.1981550387597,4150,6.08564408321021,6.21552999672635,6.08655828149282,-17.4243525082199,-17.555,2.63434443652872,2.41466666666667,146.579985428391,28007277000,16150904251.9079,1,3.58175102084677,0,0,"BBB+","BBB+"
"S&P","BG",2008,"Bulgaria",NA,NA,31.153848673226,4720,6.47319624298284,6.90098120009853,8.21288851604107,-26.2108365223269,-25.202,3.19513603875011,2.95066666666667,149.577971668613,43822452000,23261186760.8985,1,3.66757972605383,1,0,"BBB+","BBB+"
"S&P","BG",2009,"Bulgaria",NA,NA,101.425909411494,5940,6.27194304839861,9.33762405038196,8.7059767323914,-22.2733238901293,-23.039,3.12824580775554,3.15433333333333,178.836626933339,52632220000,28590550444.9929,1,3.6202260766,1,0,"BBB+","BBB+"
"S&P","BG",2010,"Bulgaria",NA,NA,211.688618349668,6420,3.53013632085263,7.83481044175338,7.82358257006741,-8.48526564920202,-8.926,2.03905560847893,1.73733333333333,241.308991985613,55374943000,21963726451.9798,1,3.7872191459,1,0,"BBB+","BBB+"
"S&P","BG",2011,"Bulgaria",NA,NA,289.438958252272,6630,2.07636798232426,5.84697839230188,4.51384387841137,-1.63621625983186,-1.479,-0.166550962859223,-0.682333333333333,185.679381798101,50318058000,26836187220.7933,1,3.8,1,0,"BBB+","BBB+"
"S&P","BG",2012,"Bulgaria",NA,NA,302.820006930621,6870,0.845023176995335,3.13735551925969,4.13389366778802,0.237899557679416,0.102,-1.81072720778919,-2.298,143.580866450583,47174930000,35488179879.1326,1,3.7,1,0,"BBB+","BBB+"
"S&P","BH",2009,"Bahrain",NA,NA,NA,20830,6.94376989086595,2.93004649494425,9.54760737264164,8.77785214276865,8.778,4.42314775812329,2.727,NA,NA,21231608846.9026,0,5.5494788366,1,1,"A","A"
"S&P","BH",2010,"Bahrain",NA,NA,340.995916083916,18730,5.88647822596682,3.19272755526946,2.26884518792595,2.44120789825821,2.442,1.4897504196115,0.0856666666666665,NA,NA,15704954308.0246,0,5.8397259785,1,1,"BBB","BBB"
"S&P","BR",2006,"Brazil","BB ","BB- ",NA,3960,3.16824815876679,9.39393341798212,9.65856365707462,1.58522808039399,1.585,-3.26251024924075,-3.903,154.72783691764,188364548000,133460147904.684,1,NA,0,0,"BB","BB"
"S&P","BR",2007,"Brazil","BB+ ","BB ",143.709251968504,4800,3.49310840939782,5.88338498634467,7.13355184213955,1.25091981330949,1.252,-2.77811623768649,-3.369,119.519000875292,194303020000,156460477941.176,1,2.63247411629852,0,0,"BB+","BB+"
"S&P","BR",2008,"Brazil","BBB- ","BB+ ",117.157849922476,6100,4.73028488750541,4.89601934849827,6.4096561216338,0.113459018722247,0.113,-2.78333959032843,-3.335,126.732959018421,238444455000,182667556879.462,1,2.51819277818452,0,0,"BBB-","BBB-"
"S&P","BR",2009,"Brazil","BBB- ","BB+ ",141.679704019564,7480,4.5941304121489,4.4946023281845,6.783640007981,-1.70498202006024,-1.705,-1.98820615916067,-2.667,116.633107729739,262951108000,225922128912.64,1,2.6486275202,0,0,"BBB-","BBB-"
"S&P","BR",2010,"Brazil","BBB- ","BB+ ",165.017035100305,8140,3.72298030515137,4.728844965775,7.1282087713772,-1.50017229195926,-1.498,-2.18313567547949,-2.55033333333333,153.333394253966,281648395000,177880364109.233,1,2.9384436332,0,0,"BBB-","BBB-"
"S&P","BR",2011,"Brazil","BBB ","BBB- ",175.820367289637,9520,4.61753035104798,5.19594130327783,7.91621041262484,-2.20586115213324,-2.206,-2.11577569149842,-2.55166666666667,138.206056584071,352363500000,232985447930.878,1,2.7,0,0,"BBB","BBB"
"S&P","BR",2012,"Brazil","BBB ","BBB- ",157.059106808134,10700,3.77679391767081,5.52030801581263,7.46085542598446,-2.11895821169684,-2.12,-2.57362015303776,-2.896,133.974785309702,404046105000,294458393113.343,1,2.6,0,0,"BBB","BBB"
"S&P","CH",2009,"Switzerland","AAA ","AAA ",NA,63020,3.36716982414371,1.40601701467031,2.04405048081258,1.04680627262213,1.478,0.652433223329158,1.359,393.670801656823,NA,347371457127.293,0,5.398559695,1,1,"AAA","AAA"
"S&P","CH",2010,"Switzerland","AAA ","AAA ",72.5692115384615,70230,2.07518886897404,0.892897847850037,1.53062247846631,6.70344014616251,6.816,0.61694434941655,1.21466666666667,402.557102010322,NA,309893924059.502,0,5.2375012257,1,1,"AAA","AAA"
"S&P","CH",2011,"Switzerland","AAAu ","AAA ",61.4056425339366,77360,1.81044667756904,0.881522412390007,0.872928024505163,13.0579281322969,14.341,0.473209351299607,0.831,348.132796988,NA,373420720841.998,0,5.2,1,1,"AAA","AAA"
"S&P","CL",2006,"Chile","A ","A- ",NA,6250,4.43104909633331,NA,6.96359808712072,1.16458072692188,1.537,1.97960908187634,2.05633333333333,94.6981728951585,NA,47749260635.4835,1,NA,0,0,"A","A"
"S&P","CL",2007,"Chile","A+ ","A ",23.2259806949807,7260,4.99056511044567,NA,9.27988676772321,4.62546883462343,4.599,4.55474157118808,4.67833333333333,72.7669323842393,NA,65632834304.5476,1,4.84871856621949,1,0,"A+","A+"
