"year","iso2c","agency","ratings","ratings_prior","GDPpercap","GDPgrowth","inflation_cpi","inflation_def","development","export","currentaccount","budget","ext_debt","currency_debt","country","current_account_WEO","fiscal_balance_WEO","def_indicator","spreadCDS","GNIpercap"
1996,"LU","Moody's",NA,NA,21630543713.355,1.5151518982192,1.39346762130155,2.98291116467762,NA,23758684169.3811,NA,NA,NA,NA,"Luxembourg",11.497,1.195,0,NA,41210
1996,"LU","S&P",NA,NA,21630543713.355,1.5151518982192,1.39346762130155,2.98291116467762,NA,23758684169.3811,NA,NA,NA,NA,"Luxembourg",11.497,1.195,0,NA,41210
1996,"LV","Moody's",NA,NA,5585292782.56922,3.79090404880755,17.6112786841531,14.8694697050127,NA,2614798002.72356,NA,-1.04450440492832,NA,NA,"Latvia",-4.939,NA,0,NA,2290
1996,"LV","S&P",NA,NA,5585292782.56922,3.79090404880755,17.6112786841531,14.8694697050127,NA,2614798002.72356,NA,-1.04450440492832,NA,NA,"Latvia",-4.939,NA,0,NA,2290
1996,"LY","Moody's",NA,NA,27884615384.6154,NA,4.02807775377963,NA,NA,7989926739.92674,NA,NA,NA,NA,"Libya",6.554,11.682,0,NA,NA
1996,"LY","S&P",NA,NA,27884615384.6154,NA,4.02807775377963,NA,NA,7989926739.92674,NA,NA,NA,NA,"Libya",6.554,11.682,0,NA,NA
1996,"MA","Moody's",NA,NA,41383907571.2204,13.4597786945917,2.98680922773018,0.112502473812356,NA,9413485698.55092,NA,NA,NA,24233323000,"Morocco",0.085,0.979,1,NA,1450
1996,"MA","S&P",NA,NA,41383907571.2204,13.4597786945917,2.98680922773018,0.112502473812356,NA,9413485698.55092,NA,NA,NA,24233323000,"Morocco",0.085,0.979,1,NA,1450
1996,"MC","Moody's",NA,NA,3137848783.08404,1.11073040532817,NA,1.6045794849026,NA,NA,NA,NA,NA,NA,"Monaco",NA,NA,0,NA,101110
1996,"MC","S&P",NA,NA,3137848783.08404,1.11073040532817,NA,1.6045794849026,NA,NA,NA,NA,NA,NA,"Monaco",NA,NA,0,NA,101110
1996,"MD","Moody's",NA,NA,1695130491.66527,-5.20000051061865,23.5134994730822,26.9397770332733,NA,936849975.94456,NA,NA,NA,840822000,"Moldova",-11.324,-5.671,1,NA,480
1996,"MD","S&P",NA,NA,1695130491.66527,-5.20000051061865,23.5134994730822,26.9397770332733,NA,936849975.94456,NA,NA,NA,840822000,"Moldova",-11.324,-5.671,1,NA,480
1996,"ME","Moody's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montenegro",NA,NA,0,NA,NA
1996,"ME","S&P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montenegro",NA,NA,0,NA,NA
1996,"MF","Moody's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St. Martin (French part)",NA,NA,0,NA,NA
1996,"MF","S&P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St. Martin (French part)",NA,NA,0,NA,NA
1996,"MG","Moody's",NA,NA,3995028428.83824,2.14891504823021,19.7563545439775,17.8390344723557,NA,818678545.16116,NA,NA,NA,4127376000,"Madagascar",-3.821,-4.93,1,NA,240
1996,"MG","S&P",NA,NA,3995028428.83824,2.14891504823021,19.7563545439775,17.8390344723557,NA,818678545.16116,NA,NA,NA,4127376000,"Madagascar",-3.821,-4.93,1,NA,240
1996,"MH","Moody's",NA,NA,110858000,-10.3029290345672,NA,2.79593250729813,NA,NA,NA,NA,NA,NA,"Marshall Islands",NA,NA,0,NA,2640
1996,"MH","S&P",NA,NA,110858000,-10.3029290345672,NA,2.79593250729813,NA,NA,NA,NA,NA,NA,"Marshall Islands",NA,NA,0,NA,2640
1996,"MK","Moody's",NA,NA,4422159848.42906,1.18481227817307,2.46660008582921,2.86508735847926,NA,1246175390.93953,NA,NA,NA,1818420000,"Macedonia, FYR",-7.509,NA,1,NA,2090
1996,"MK","S&P",NA,NA,4422159848.42906,1.18481227817307,2.46660008582921,2.86508735847926,NA,1246175390.93953,NA,NA,NA,1818420000,"Macedonia, FYR",-7.509,NA,1,NA,2090
1996,"ML","Moody's",NA,NA,2619086427.60676,3.21840637285024,6.80545996788236,5.44641996337711,NA,524702802.004108,NA,NA,NA,3006608000,"Mali",-9.103,NA,0,NA,260
1996,"ML","S&P",NA,NA,2619086427.60676,3.21840637285024,6.80545996788236,5.44641996337711,NA,524702802.004108,NA,NA,NA,3006608000,"Mali",-9.103,NA,0,NA,260
1996,"MM","Moody's",NA,NA,NA,6.44271534684806,16.2753966377374,23.0374930885146,NA,NA,NA,NA,NA,5620707000,"Myanmar",NA,NA,0,NA,NA
1996,"MM","S&P",NA,NA,NA,6.44271534684806,16.2753966377374,23.0374930885146,NA,NA,NA,NA,NA,5620707000,"Myanmar",NA,NA,0,NA,NA
1996,"MN","Moody's",NA,NA,1345719435.14958,2.23509384297451,46.8899521531102,10.8075727079472,NA,478057754.278832,NA,0.744041372482851,NA,534110000,"Mongolia",-2.742,-6.883,0,NA,550
1996,"MN","S&P",NA,NA,1345719435.14958,2.23509384297451,46.8899521531102,10.8075727079472,NA,478057754.278832,NA,0.744041372482851,NA,534110000,"Mongolia",-2.742,-6.883,0,NA,550
1996,"MO","Moody's",NA,NA,6628525682.86805,-0.40000000000002,4.82248676783479,1.42271176637756,NA,5531124723.84013,NA,1.43093084247097,NA,NA,"Macao SAR, China",NA,NA,0,NA,17070
1996,"MO","S&P",NA,NA,6628525682.86805,-0.40000000000002,4.82248676783479,1.42271176637756,NA,5531124723.84013,NA,1.43093084247097,NA,NA,"Macao SAR, China",NA,NA,0,NA,17070
1996,"MP","Moody's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern Mariana Islands",NA,NA,0,NA,NA
1996,"MP","S&P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern Mariana Islands",NA,NA,0,NA,NA
1996,"MR","Moody's",NA,NA,1442598431.0096,5.81882660661948,4.68130623916412,1.85706369330943,NA,712724337.93415,NA,NA,NA,2456556000,"Mauritania",-0.231,NA,1,NA,650
1996,"MR","S&P",NA,NA,1442598431.0096,5.81882660661948,4.68130623916412,1.85706369330943,NA,712724337.93415,NA,NA,NA,2456556000,"Mauritania",-0.231,NA,1,NA,650
1996,"MT","Moody's",NA,NA,3671827860.9798,3.77733597455241,2.05400000000009,0.350747371213274,NA,2842778437.03298,NA,NA,NA,NA,"Malta",-11.07,NA,0,NA,9910
1996,"MT","S&P","A+ ","A ",3671827860.9798,3.77733597455241,2.05400000000009,0.350747371213274,NA,2842778437.03298,NA,NA,NA,NA,"Malta",-11.07,NA,0,NA,9910
1996,"MU","Moody's","Baa2 ","Baa2 ",4421952121.4867,5.58784387865181,6.5509733606557,7.00204267622399,NA,2811723453.96532,NA,NA,NA,1398986000,"Mauritius",0.767,NA,0,NA,3780
1996,"MU","S&P",NA,NA,4421952121.4867,5.58784387865181,6.5509733606557,7.00204267622399,NA,2811723453.96532,NA,NA,NA,1398986000,"Mauritius",0.767,NA,0,NA,3780
1996,"MV","Moody's",NA,NA,450382327.952421,NA,NA,NA,NA,413058623.619371,NA,-2.354272778721,NA,168203000,"Maldives",-1.412,-2.013,0,NA,NA
1996,"MV","S&P",NA,NA,450382327.952421,NA,NA,NA,NA,413058623.619371,NA,-2.354272778721,NA,168203000,"Maldives",-1.412,-2.013,0,NA,NA
1996,"MW","Moody's",NA,NA,2281039098.71225,7.31668149887226,37.6020450235016,52.3456085101074,NA,520664346.962682,NA,NA,NA,2310882000,"Malawi",-7.593,NA,1,NA,170
1996,"MW","S&P",NA,NA,2281039098.71225,7.31668149887226,37.6020450235016,52.3456085101074,NA,520664346.962682,NA,NA,NA,2310882000,"Malawi",-7.593,NA,1,NA,170
1996,"MX","Moody's","Ba2 ","Ba2 ",397404138184.313,5.87476668289335,34.3776581888579,29.2492467526002,NA,106220510221.956,NA,-0.110727265970875,NA,156339589000,"Mexico",-0.631,-5.156,1,NA,4280
1996,"MX","S&P","BB ","D ",397404138184.313,5.87476668289335,34.3776581888579,29.2492467526002,NA,106220510221.956,NA,-0.110727265970875,NA,156339589000,"Mexico",-0.631,-5.156,1,NA,4280
1996,"MY","Moody's","A1 ","A2 *+",100851389334.173,10.0027010861273,3.48855945858917,3.68036904353821,NA,92355820798.755,NA,1.45389623697445,NA,39673262000,"Malaysia",-4.424,2.014,0,NA,4450
1996,"MY","S&P","A+ ","A- ",100851389334.173,10.0027010861273,3.48855945858917,3.68036904353821,NA,92355820798.755,NA,1.45389623697445,NA,39673262000,"Malaysia",-4.424,2.014,0,NA,4450
1996,"MZ","Moody's",NA,NA,3241719358.05202,7.39999982310052,48.4913504090121,64.8536819550912,NA,479336119.535141,NA,NA,NA,5671487000,"Mozambique",-8.654,-2.577,1,NA,160
1996,"MZ","S&P",NA,NA,3241719358.05202,7.39999982310052,48.4913504090121,64.8536819550912,NA,479336119.535141,NA,NA,NA,5671487000,"Mozambique",-8.654,-2.577,1,NA,160
1996,"NC","Moody's",NA,NA,3606968433.92682,0.449879100173646,NA,1.42227808262396,NA,553535409.93918,NA,NA,NA,NA,"New Caledonia",NA,NA,0,NA,18290
1996,"NC","S&P",NA,NA,3606968433.92682,0.449879100173646,NA,1.42227808262396,NA,553535409.93918,NA,NA,NA,NA,"New Caledonia",NA,NA,0,NA,18290
1996,"NE","Moody's",NA,NA,1987770780.91155,3.41909309854091,5.28885751264883,4.73278541326604,NA,368558507.090978,NA,NA,NA,1554402000,"Niger",-5.816,-0.694,1,NA,200
1996,"NE","S&P",NA,NA,1987770780.91155,3.41909309854091,5.28885751264883,4.73278541326604,NA,368558507.090978,NA,NA,NA,1554402000,"Niger",-5.816,-0.694,1,NA,200
1996,"NG","Moody's",NA,NA,34987951375,4.99370553693088,29.2682926829272,32.7270864581207,NA,11279614500,NA,NA,NA,31414751000,"Nigeria",6.601,NA,1,NA,230
1996,"NG","S&P",NA,NA,34987951375,4.99370553693088,29.2682926829272,32.7270864581207,NA,11279614500,NA,NA,NA,31414751000,"Nigeria",6.601,NA,1,NA,230
1996,"NI","Moody's",NA,NA,4308351902.78601,6.34426830436543,NA,9.60681294541111,NA,725843473.621814,NA,-0.500812467791326,NA,6053125000,"Nicaragua",-19.144,NA,1,NA,870
1996,"NI","S&P",NA,NA,4308351902.78601,6.34426830436543,NA,9.60681294541111,NA,725843473.621814,NA,-0.500812467791326,NA,6053125000,"Nicaragua",-19.144,NA,1,NA,870
1996,"NL","Moody's",NA,NA,442598692810.458,3.05275437344473,2.01666666666691,1.38549110718627,NA,262202614379.085,NA,-1.95724597445863,NA,NA,"Netherlands",4.943,-1.781,0,NA,29140
1996,"NL","S&P","AAA ","AAA ",442598692810.458,3.05275437344473,2.01666666666691,1.38549110718627,NA,262202614379.085,NA,-1.95724597445863,NA,NA,"Netherlands",4.943,-1.781,0,NA,29140
1996,"NO","Moody's",NA,NA,160158299482.154,5.09977297820004,1.25869418891627,4.17919910642748,NA,65313808180.0986,NA,NA,NA,NA,"Norway",6.849,6.196,0,NA,35080
1996,"NO","S&P","AAA ","",160158299482.154,5.09977297820004,1.25869418891627,4.17919910642748,NA,65313808180.0986,NA,NA,NA,NA,"Norway",6.849,6.196,0,NA,35080
1996,"NP","Moody's",NA,NA,4521580381.47139,5.32828417450956,9.22046662376957,7.82303556183854,NA,1031715000.90827,NA,NA,NA,2398114000,"Nepal",-4.999,NA,0,NA,220
1996,"NP","S&P",NA,NA,4521580381.47139,5.32828417450956,9.22046662376957,7.82303556183854,NA,1031715000.90827,NA,NA,NA,2398114000,"Nepal",-4.999,NA,0,NA,220
1996,"NZ","Moody's","Aa1 ","Aa2 *+",69563618704.0377,3.47739770500269,2.28557076478711,1.45367730681569,NA,19884231649.7849,NA,NA,NA,NA,"New Zealand",-4.803,2.478,0,NA,16530
1996,"NZ","S&P","AA+ ","AA ",69563618704.0377,3.47739770500269,2.28557076478711,1.45367730681569,NA,19884231649.7849,NA,NA,NA,NA,"New Zealand",-4.803,2.478,0,NA,16530
1996,"OE","Moody's",NA,NA,25398371930820.8,2.98248503110578,2.48110098856382,2.70686703080159,NA,4951312432361.26,NA,NA,NA,NA,"OECD members",NA,NA,0,NA,23111.3501838136
1996,"OE","S&P",NA,NA,25398371930820.8,2.98248503110578,2.48110098856382,2.70686703080159,NA,4951312432361.26,NA,NA,NA,NA,"OECD members",NA,NA,0,NA,23111.3501838136
1996,"OM","Moody's",NA,NA,15277763467.7569,3.04593979150563,NA,7.41575040716876,NA,7609883026.23249,NA,-4.52479443897166,NA,NA,"Oman",1.391,2.64,0,NA,6660
1996,"OM","S&P",NA,NA,15277763467.7569,3.04593979150563,NA,7.41575040716876,NA,7609883026.23249,NA,-4.52479443897166,NA,NA,"Oman",1.391,2.64,0,NA,6660
1996,"PA","Moody's",NA,NA,9322100000,2.81058405937354,1.25571661111546,14.6868508727611,NA,7777600000,NA,-1.18428251145128,NA,6065608000,"Panama",-4.265,1.755,1,NA,3010
1996,"PA","S&P",NA,NA,9322100000,2.81058405937354,1.25571661111546,14.6868508727611,NA,7777600000,NA,-1.18428251145128,NA,6065608000,"Panama",-4.265,1.755,1,NA,3010
1996,"PE","Moody's",NA,NA,53997715379.773,2.79911757824934,11.5379424115177,9.8793847791558,NA,7326734197.03659,NA,2.76276009935281,NA,29032994000,"Peru",-6.846,NA,1,NA,2120
1996,"PE","S&P",NA,NA,53997715379.773,2.79911757824934,11.5379424115177,9.8793847791558,NA,7326734197.03659,NA,2.76276009935281,NA,29032994000,"Peru",-6.846,NA,1,NA,2120
1996,"PF","Moody's",NA,NA,3954696873.74892,0.300000310147965,NA,1.46833798359907,NA,166187495.860263,NA,NA,NA,NA,"French Polynesia",NA,NA,0,NA,18020
1996,"PF","S&P",NA,NA,3954696873.74892,0.300000310147965,NA,1.46833798359907,NA,166187495.860263,NA,NA,NA,NA,"French Polynesia",NA,NA,0,NA,18020
1996,"PG","Moody's",NA,NA,5155485419.7,7.73369682341905,11.6241782908448,1.81187715586371,NA,3062590738.71583,NA,0.571754455678691,NA,2507364000,"Papua New Guinea",4.426,1.708,0,NA,1020
1996,"PG","S&P",NA,NA,5155485419.7,7.73369682341905,11.6241782908448,1.81187715586371,NA,3062590738.71583,NA,0.571754455678691,NA,2507364000,"Papua New Guinea",4.426,1.708,0,NA,1020
1996,"PH","Moody's",NA,NA,82848194394.7603,5.84587347220784,7.51366120218584,7.661037837669,NA,33559034130.7199,NA,NA,NA,44001188000,"Philippines",-4.306,0.554,1,NA,1170
1996,"PH","S&P","BB ","BB- ",82848194394.7603,5.84587347220784,7.51366120218584,7.661037837669,NA,33559034130.7199,NA,NA,NA,44001188000,"Philippines",-4.306,0.554,1,NA,1170
1996,"PK","Moody's","B2 ","B1 *-",63320170084.4076,4.84658128357279,10.3738085885002,8.37360999794758,NA,10703072793.5879,NA,-6.59875396960531,NA,29768420000,"Pakistan",-4.999,-5.409,1,NA,480
1996,"PK","S&P","B+ ","B+ ",63320170084.4076,4.84658128357279,10.3738085885002,8.37360999794758,NA,10703072793.5879,NA,-6.59875396960531,NA,29768420000,"Pakistan",-4.999,-5.409,1,NA,480
1996,"PL","Moody's","Baa3 ","Baa3 ",157079211268.128,6.23891678580546,19.8172212329474,17.9129182547602,NA,35192951708.0227,NA,NA,NA,NA,"Poland",-2.083,-4.865,1,NA,3810
1996,"PL","S&P","BBB- ","BB ",157079211268.128,6.23891678580546,19.8172212329474,17.9129182547602,NA,35192951708.0227,NA,NA,NA,NA,"Poland",-2.083,-4.865,1,NA,3810
1996,"PR","Moody's",NA,NA,45340835000,2.8934483142889,NA,3.32607558295301,NA,2.9078e+10,NA,NA,NA,NA,"Puerto Rico",NA,NA,0,NA,8150
1996,"PR","S&P",NA,NA,45340835000,2.8934483142889,NA,3.32607558295301,NA,2.9078e+10,NA,NA,NA,NA,"Puerto Rico",NA,NA,0,NA,8150
1996,"PS","Moody's",NA,NA,3407783959.14353,7.26788482834995,NA,2.61562107999596,NA,545709186.324603,NA,NA,NA,NA,"West Bank and Gaza",NA,NA,0,NA,1520
1996,"PS","S&P",NA,NA,3407783959.14353,7.26788482834995,NA,2.61562107999596,NA,545709186.324603,NA,NA,NA,NA,"West Bank and Gaza",NA,NA,0,NA,1520
1996,"PT","Moody's",NA,NA,122629812841.175,3.49668364158005,3.12069756769155,2.3881589958939,NA,32554302053.5482,NA,-4.2032030523179,NA,NA,"Portugal",-3.963,-4.848,0,NA,12080
1996,"PT","S&P","AA- ","A+ ",122629812841.175,3.49668364158005,3.12069756769155,2.3881589958939,NA,32554302053.5482,NA,-4.2032030523179,NA,NA,"Portugal",-3.963,-4.848,0,NA,12080
1996,"PW","Moody's",NA,NA,108203000,10.4000115452502,NA,2.91163467830147,NA,13907000,NA,NA,NA,NA,"Palau",NA,NA,0,NA,6350
1996,"PW","S&P",NA,NA,108203000,10.4000115452502,NA,2.91163467830147,NA,13907000,NA,NA,NA,NA,"Palau",NA,NA,0,NA,6350
1996,"PY","Moody's",NA,NA,9788391732.82899,1.57378944916809,9.79968339016079,11.421445012201,NA,5162446701.44544,NA,NA,NA,2601663000,"Paraguay",-0.707,-0.019,1,NA,1830
1996,"PY","S&P","BB- ","BB- ",9788391732.82899,1.57378944916809,9.79968339016079,11.421445012201,NA,5162446701.44544,NA,NA,NA,2601663000,"Paraguay",-0.707,-0.019,1,NA,1830
1996,"QA","Moody's",NA,NA,9059340398.25204,4.37391057602659,4.90453460620532,6.65755931919441,NA,3961263622.1008,NA,NA,NA,NA,"Qatar",-28.639,-8.373,0,NA,17550
1996,"QA","S&P","BBB ","BBB ",9059340398.25204,4.37391057602659,4.90453460620532,6.65755931919441,NA,3961263622.1008,NA,NA,NA,NA,"Qatar",-28.639,-8.373,0,NA,17550
1996,"RO","Moody's",NA,NA,35333677695.2593,4.00890193098016,38.8293013382852,45.1732127028994,NA,9943261472.13279,NA,NA,NA,8450365000,"Romania",-6.654,NA,1,NA,1590
1996,"RO","S&P",NA,NA,35333677695.2593,4.00890193098016,38.8293013382852,45.1732127028994,NA,9943261472.13279,NA,NA,NA,8450365000,"Romania",-6.654,NA,1,NA,1590
1996,"RS","Moody's",NA,NA,NA,2.42615502108619,95.6009261208171,85.2260051753507,NA,NA,NA,NA,NA,9409824000,"Serbia",NA,NA,1,NA,NA
1996,"RS","S&P",NA,NA,NA,2.42615502108619,95.6009261208171,85.2260051753507,NA,NA,NA,NA,NA,9409824000,"Serbia",NA,NA,1,NA,NA
1996,"RU","Moody's","Ba2 ","Ba2 ",391721392325.09,-3.60000000000007,47.7416666666666,45.8018959039239,NA,102134748920.303,NA,NA,NA,NA,"Russian Federation",2.769,NA,1,NA,2610
1996,"RU","S&P","BB- ","BB- ",391721392325.09,-3.60000000000007,47.7416666666666,45.8018959039239,NA,102134748920.303,NA,NA,NA,NA,"Russian Federation",2.769,NA,1,NA,2610
1996,"RW","Moody's",NA,NA,1382334879.44723,12.7456957589102,7.41137173526647,10.9214157749477,NA,83373731.5689981,NA,NA,NA,1045353000,"Rwanda",-0.634,-5.936,0,NA,230
1996,"RW","S&P",NA,NA,1382334879.44723,12.7456957589102,7.41137173526647,10.9214157749477,NA,83373731.5689981,NA,NA,NA,1045353000,"Rwanda",-0.634,-5.936,0,NA,230
1996,"S1","Moody's",NA,NA,52966411825.0195,4.42462019974579,3.90623778333039,4.24575150267161,NA,26617004841.2006,NA,NA,NA,NA,"Small states",NA,NA,0,NA,2175.47653649136
1996,"S1","S&P",NA,NA,52966411825.0195,4.42462019974579,3.90623778333039,4.24575150267161,NA,26617004841.2006,NA,NA,NA,NA,"Small states",NA,NA,0,NA,2175.47653649136
1996,"S2","Moody's",NA,NA,3927207897.80516,3.43841541557212,3.05016181229814,3.75084423688173,NA,1876018472.15177,NA,NA,NA,NA,"Pacific island small states",NA,NA,0,NA,1993.73714786518
1996,"S2","S&P",NA,NA,3927207897.80516,3.43841541557212,3.05016181229814,3.75084423688173,NA,1876018472.15177,NA,NA,NA,NA,"Pacific island small states",NA,NA,0,NA,1993.73714786518
1996,"S3","Moody's",NA,NA,22680636430.5023,3.74338569128298,2.23636304005722,2.82177721358967,NA,10861823998.3079,NA,NA,NA,NA,"Caribbean small states",NA,NA,0,NA,3333.51258860337
1996,"S3","S&P",NA,NA,22680636430.5023,3.74338569128298,2.23636304005722,2.82177721358967,NA,10861823998.3079,NA,NA,NA,NA,"Caribbean small states",NA,NA,0,NA,3333.51258860337
1996,"S4","Moody's",NA,NA,26516894484.0399,5.08619681026374,6.42521330315186,7.34220385342002,NA,13749931259.2051,NA,NA,NA,NA,"Other small states",NA,NA,0,NA,1788.89986828057
1996,"S4","S&P",NA,NA,26516894484.0399,5.08619681026374,6.42521330315186,7.34220385342002,NA,13749931259.2051,NA,NA,NA,NA,"Other small states",NA,NA,0,NA,1788.89986828057
1996,"SA","Moody's",NA,NA,157743126866.827,3.38381966063541,1.22206956395954,7.10555610605948,NA,63501205388.2874,NA,NA,NA,NA,"Saudi Arabia",0.416,NA,0,NA,8230
1996,"SA","S&P",NA,NA,157743126866.827,3.38381966063541,1.22206956395954,7.10555610605948,NA,63501205388.2874,NA,NA,NA,NA,"Saudi Arabia",0.416,NA,0,NA,8230
1996,"SB","Moody's",NA,NA,565163750.56079,1.60517799352708,11.7743563856636,12.1527118112865,NA,194537909.376402,NA,NA,NA,147495000,"Solomon Islands",-7.324,0.185,0,NA,890
1996,"SB","S&P",NA,NA,565163750.56079,1.60517799352708,11.7743563856636,12.1527118112865,NA,194537909.376402,NA,NA,NA,147495000,"Solomon Islands",-7.324,0.185,0,NA,890
1996,"SC","Moody's",NA,NA,503060037.089327,4.91752417394886,-1.10024449877739,-1.53238803434236,NA,139522198.263576,NA,-13.2429405647548,NA,185368000,"Seychelles",-10.42,-9.692,1,NA,6740
1996,"SC","S&P",NA,NA,503060037.089327,4.91752417394886,-1.10024449877739,-1.53238803434236,NA,139522198.263576,NA,-13.2429405647548,NA,185368000,"Seychelles",-10.42,-9.692,1,NA,6740
1996,"SD","Moody's",NA,NA,9018303128.0189,5.91912475789584,132.823777374138,32.5622538898272,NA,672299170.525332,NA,NA,NA,16971981000,"Sudan",-11.905,-2.397,1,NA,390
1996,"SD","S&P",NA,NA,9018303128.0189,5.91912475789584,132.823777374138,32.5622538898272,NA,672299170.525332,NA,NA,NA,16971981000,"Sudan",-11.905,-2.397,1,NA,390
1996,"SE","Moody's","Aa3 ","Aa2 *-",288103936773.039,1.51786123634838,0.470973017170834,1.03930775486648,NA,106118401431.554,NA,-2.85446616891603,NA,NA,"Sweden",2.131,-3.324,0,NA,30390
1996,"SE","S&P","AA+ ","AA+ ",288103936773.039,1.51786123634838,0.470973017170834,1.03930775486648,NA,106118401431.554,NA,-2.85446616891603,NA,NA,"Sweden",2.131,-3.324,0,NA,30390
1996,"SG","Moody's",NA,NA,96400967111.4728,7.53193391059581,1.38318052481878,1.47140697954092,NA,169735439103.714,NA,16.3430548086395,NA,NA,"Singapore",14.398,8.476,0,NA,25640
1996,"SG","S&P","AAA ","AA+ ",96400967111.4728,7.53193391059581,1.38318052481878,1.47140697954092,NA,169735439103.714,NA,16.3430548086395,NA,NA,"Singapore",14.398,8.476,0,NA,25640
1996,"SI","Moody's",NA,NA,21478225398.0496,3.51628118705096,9.79228486646888,11.3875843969934,NA,9920650569.85815,NA,0.147903930102124,NA,NA,"Slovenia",-1.253,0.283,1,NA,NA
1996,"SI","S&P","A ","A ",21478225398.0496,3.51628118705096,9.79228486646888,11.3875843969934,NA,9920650569.85815,NA,0.147903930102124,NA,NA,"Slovenia",-1.253,0.283,1,NA,NA
1996,"SK","Moody's",NA,NA,27821913814.9556,6.75714723423076,5.80925495405762,4.45144703575779,NA,14547182509.5057,NA,NA,NA,NA,"Slovak Republic",-9.896,NA,0,NA,5000
1996,"SK","S&P","BBB- ","BB+ ",27821913814.9556,6.75714723423076,5.80925495405762,4.45144703575779,NA,14547182509.5057,NA,NA,NA,NA,"Slovak Republic",-9.896,NA,0,NA,5000
1996,"SL","Moody's",NA,NA,941742152.709895,1.75382139983904,NA,29.580485158152,NA,164289127.837515,NA,NA,NA,1211712000,"Sierra Leone",-10.954,NA,1,NA,230
1996,"SL","S&P",NA,NA,941742152.709895,1.75382139983904,NA,29.580485158152,NA,164289127.837515,NA,NA,NA,1211712000,"Sierra Leone",-10.954,NA,1,NA,230
1996,"SM","Moody's",NA,NA,NA,4.8582996980987,NA,3.99804032774466,NA,NA,NA,NA,NA,NA,"San Marino",NA,NA,0,NA,NA
1996,"SM","S&P",NA,NA,NA,4.8582996980987,NA,3.99804032774466,NA,NA,NA,NA,NA,NA,"San Marino",NA,NA,0,NA,NA
1996,"SN","Moody's",NA,NA,5065830114.26508,2.01212508836197,2.75430663482422,4.31661328134278,NA,1366964398.20935,NA,NA,NA,3786104000,"Senegal",-3.939,NA,1,NA,540
1996,"SN","S&P",NA,NA,5065830114.26508,2.01212508836197,2.75430663482422,4.31661328134278,NA,1366964398.20935,NA,NA,NA,3786104000,"Senegal",-3.939,NA,1,NA,540
1996,"SO","Moody's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2643161000,"Somalia",NA,NA,0,NA,NA
1996,"SO","S&P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2643161000,"Somalia",NA,NA,0,NA,NA
1996,"SR","Moody's",NA,NA,860630922.693267,1.27437727356804,-0.701887251452817,11.0959951529486,NA,200952618.453865,NA,NA,NA,NA,"Suriname",-7.798,-1.345,0,NA,1680
1996,"SR","S&P",NA,NA,860630922.693267,1.27437727356804,-0.701887251452817,11.0959951529486,NA,200952618.453865,NA,NA,NA,NA,"Suriname",-7.798,-1.345,0,NA,1680
1996,"SS","Moody's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Sudan",NA,NA,0,NA,NA
1996,"SS","S&P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Sudan",NA,NA,0,NA,NA
1996,"ST","Moody's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235378000,"Sao Tome and Principe",-17.547,NA,1,NA,NA
1996,"ST","S&P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235378000,"Sao Tome and Principe",-17.547,NA,1,NA,NA
1996,"SV","Moody's",NA,NA,10315500000,1.70558908422987,9.78892040179966,6.75764905969589,NA,2174100000,NA,NA,NA,2872522000,"El Salvador",-1.987,-2.771,0,NA,1680
1996,"SV","S&P","BB ","",10315500000,1.70558908422987,9.78892040179966,6.75764905969589,NA,2174100000,NA,NA,NA,2872522000,"El Salvador",-1.987,-2.771,0,NA,1680
1996,"SX","Moody's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA,0,NA,NA
1996,"SX","S&P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA,0,NA,NA
1996,"SY","Moody's",NA,NA,13789560878.2435,4.40000000000001,8.24989009915511,15.8965666545713,NA,4388662674.6507,NA,NA,NA,21993104000,"Syrian Arab Republic",-0.233,-2.826,0,NA,850
1996,"SY","S&P",NA,NA,13789560878.2435,4.40000000000001,8.24989009915511,15.8965666545713,NA,4388662674.6507,NA,NA,NA,21993104000,"Syrian Arab Republic",-0.233,-2.826,0,NA,850
1996,"SZ","Moody's",NA,NA,1602741771.57434,3.84205373653867,6.42521330315186,7.68236503061604,NA,951304683.906614,NA,NA,NA,234630000,"Swaziland",-3.22,-0.593,0,NA,1850
